日期,产品类别,地区,销售额,订单量,月份
2024/4/16,家居用品,北方,3090,20,Apr-24
2024/4/16,家居用品,南方,2509,20,Apr-24
2024/4/16,家居用品,华东,2277,20,Apr-24
2024/4/16,家居用品,西部,2114,20,Apr-24
2024/4/16,运动户外,北方,2410,20,Apr-24
2024/4/16,运动户外,南方,1972,20,Apr-24
2024/4/16,运动户外,华东,1937,20,Apr-24
2024/4/16,运动户外,西部,1563,20,Apr-24
2024/4/17,电子产品,北方,8477,44,Apr-24
2024/4/17,电子产品,南方,6084,35,Apr-24
2024/4/17,电子产品,华东,5734,27,Apr-24
2024/4/17,电子产品,西部,6600,38,Apr-24
2024/4/17,家用电器,北方,4051,20,Apr-24
2024/4/17,家用电器,南方,3522,20,Apr-24
2024/4/17,家用电器,华东,3300,20,Apr-24
2024/4/17,家用电器,西部,4321,22,Apr-24
2024/4/17,服装服饰,北方,5400,24,Apr-24
2024/4/17,服装服饰,南方,4766,21,Apr-24
2024/4/17,服装服饰,华东,4831,26,Apr-24
2024/4/17,服装服饰,西部,4121,20,Apr-24
2024/4/17,家居用品,北方,3276,20,Apr-24
2024/4/17,家居用品,南方,2707,20,Apr-24
2024/4/17,家居用品,华东,2337,20,Apr-24
2024/4/17,家居用品,西部,2579,20,Apr-24
2024/4/17,运动户外,北方,2251,20,Apr-24
2024/4/17,运动户外,南方,2414,20,Apr-24
2024/4/17,运动户外,华东,1652,20,Apr-24
2024/4/17,运动户外,西部,1795,20,Apr-24
2024/4/18,电子产品,北方,7508,31,Apr-24
2024/4/18,电子产品,南方,6079,26,Apr-24
2024/4/18,电子产品,华东,6783,32,Apr-24
2024/4/18,电子产品,西部,7922,32,Apr-24
2024/4/18,家用电器,北方,4000,23,Apr-24
2024/4/18,家用电器,南方,3991,23,Apr-24
2024/4/18,家用电器,华东,3564,20,Apr-24
2024/4/18,家用电器,西部,3782,20,Apr-24
2024/4/18,服装服饰,北方,6789,35,Apr-24
2024/4/18,服装服饰,南方,5317,22,Apr-24
2024/4/18,服装服饰,华东,4761,23,Apr-24
2024/4/18,服装服饰,西部,5722,28,Apr-24
2024/4/18,家居用品,北方,3329,20,Apr-24
2024/4/18,家居用品,南方,3057,20,Apr-24
2024/4/18,家居用品,华东,2424,20,Apr-24
2024/4/18,家居用品,西部,2565,20,Apr-24
2024/4/18,运动户外,北方,2376,20,Apr-24
2024/4/18,运动户外,南方,1833,20,Apr-24
2024/4/18,运动户外,华东,2099,20,Apr-24
2024/4/18,运动户外,西部,1746,20,Apr-24
2024/4/19,电子产品,北方,8476,46,Apr-24
2024/4/19,电子产品,南方,6425,25,Apr-24
2024/4/19,电子产品,华东,7260,43,Apr-24
2024/4/19,电子产品,西部,6013,24,Apr-24
2024/4/19,家用电器,北方,4293,20,Apr-24
2024/4/19,家用电器,南方,3813,20,Apr-24
2024/4/19,家用电器,华东,3690,20,Apr-24
2024/4/19,家用电器,西部,3470,20,Apr-24
2024/4/19,服装服饰,北方,6353,35,Apr-24
2024/4/19,服装服饰,南方,5291,27,Apr-24
2024/4/19,服装服饰,华东,5077,22,Apr-24
2024/4/19,服装服饰,西部,6002,24,Apr-24
2024/4/19,家居用品,北方,3358,20,Apr-24
2024/4/19,家居用品,南方,2599,20,Apr-24
2024/4/19,家居用品,华东,2679,20,Apr-24
2024/4/19,家居用品,西部,2975,20,Apr-24
2024/4/19,运动户外,北方,2286,20,Apr-24
2024/4/19,运动户外,南方,2145,20,Apr-24
2024/4/19,运动户外,华东,2201,20,Apr-24
2024/4/19,运动户外,西部,2178,20,Apr-24
2024/4/20,电子产品,北方,12558,61,Apr-24
2024/4/20,电子产品,南方,7693,45,Apr-24
2024/4/20,电子产品,华东,8005,45,Apr-24
2024/4/20,电子产品,西部,8807,49,Apr-24
2024/4/20,家用电器,北方,6924,37,Apr-24
2024/4/20,家用电器,南方,4601,25,Apr-24
2024/4/20,家用电器,华东,4241,20,Apr-24
2024/4/20,家用电器,西部,4491,20,Apr-24
2024/4/20,服装服饰,北方,9072,38,Apr-24
2024/4/20,服装服饰,南方,5706,28,Apr-24
2024/4/20,服装服饰,华东,5094,29,Apr-24
2024/4/20,服装服饰,西部,7389,29,Apr-24
2024/4/20,家居用品,北方,3881,21,Apr-24
2024/4/20,家居用品,南方,3721,21,Apr-24
2024/4/20,家居用品,华东,3563,20,Apr-24
2024/4/20,家居用品,西部,3395,20,Apr-24
2024/4/20,运动户外,北方,2948,20,Apr-24
2024/4/20,运动户外,南方,2688,20,Apr-24
2024/4/20,运动户外,华东,2654,20,Apr-24
2024/4/20,运动户外,西部,2328,20,Apr-24
2024/4/21,电子产品,北方,8823,37,Apr-24
2024/4/21,电子产品,南方,7232,38,Apr-24
2024/4/21,电子产品,华东,9859,43,Apr-24
2024/4/21,电子产品,西部,9397,37,Apr-24
2024/4/21,家用电器,北方,5704,32,Apr-24
2024/4/21,家用电器,南方,5376,28,Apr-24
2024/4/21,家用电器,华东,5244,25,Apr-24
2024/4/21,家用电器,西部,4907,25,Apr-24
2024/4/21,服装服饰,北方,8926,38,Apr-24
2024/4/21,服装服饰,南方,7827,41,Apr-24
2024/4/21,服装服饰,华东,7224,31,Apr-24
2024/4/21,服装服饰,西部,6508,32,Apr-24
2024/4/21,家居用品,北方,4000,20,Apr-24
2024/4/21,家居用品,南方,3555,20,Apr-24
2024/4/21,家居用品,华东,3654,20,Apr-24
2024/4/21,家居用品,西部,3198,20,Apr-24
2024/4/21,运动户外,北方,3396,20,Apr-24
2024/4/21,运动户外,南方,2774,20,Apr-24
2024/4/21,运动户外,华东,2313,20,Apr-24
2024/4/21,运动户外,西部,2835,20,Apr-24
2024/4/22,电子产品,北方,7194,30,Apr-24
2024/4/22,电子产品,南方,5943,35,Apr-24
2024/4/22,电子产品,华东,6710,38,Apr-24
2024/4/22,电子产品,西部,5936,34,Apr-24
2024/4/22,家用电器,北方,4759,26,Apr-24
2024/4/22,家用电器,南方,3751,20,Apr-24
2024/4/22,家用电器,华东,3840,20,Apr-24
2024/4/22,家用电器,西部,3986,20,Apr-24
2024/4/22,服装服饰,北方,5003,28,Apr-24
2024/4/22,服装服饰,南方,6260,35,Apr-24
2024/4/22,服装服饰,华东,4899,20,Apr-24
2024/4/22,服装服饰,西部,4499,24,Apr-24
2024/4/22,家居用品,北方,3142,20,Apr-24
2024/4/22,家居用品,南方,2958,20,Apr-24
2024/4/22,家居用品,华东,2874,20,Apr-24
2024/4/22,家居用品,西部,2324,20,Apr-24
2024/4/22,运动户外,北方,2104,20,Apr-24
2024/4/22,运动户外,南方,1784,20,Apr-24
2024/4/22,运动户外,华东,1853,20,Apr-24
2024/4/22,运动户外,西部,1669,20,Apr-24
2024/4/23,电子产品,北方,8279,40,Apr-24
2024/4/23,电子产品,南方,7302,33,Apr-24
2024/4/23,电子产品,华东,6177,35,Apr-24
2024/4/23,电子产品,西部,6445,33,Apr-24
2024/4/23,家用电器,北方,4647,23,Apr-24
2024/4/23,家用电器,南方,4083,23,Apr-24
2024/4/23,家用电器,华东,3693,20,Apr-24
2024/4/23,家用电器,西部,4231,24,Apr-24
2024/4/23,服装服饰,北方,6392,34,Apr-24
2024/4/23,服装服饰,南方,5500,25,Apr-24
2024/4/23,服装服饰,华东,5598,31,Apr-24
2024/4/23,服装服饰,西部,5146,24,Apr-24
2024/4/23,家居用品,北方,3791,20,Apr-24
2024/4/23,家居用品,南方,2452,20,Apr-24
2024/4/23,家居用品,华东,2928,20,Apr-24
2024/4/23,家居用品,西部,2297,20,Apr-24
2024/4/23,运动户外,北方,2235,20,Apr-24
2024/4/23,运动户外,南方,1777,20,Apr-24
2024/4/23,运动户外,华东,2038,20,Apr-24
2024/4/23,运动户外,西部,2063,20,Apr-24
2024/4/24,电子产品,北方,9448,50,Apr-24
2024/4/24,电子产品,南方,5529,24,Apr-24
2024/4/24,电子产品,华东,6282,30,Apr-24
2024/4/24,电子产品,西部,6972,35,Apr-24
2024/4/24,家用电器,北方,4770,21,Apr-24
2024/4/24,家用电器,南方,3661,20,Apr-24
2024/4/24,家用电器,华东,3139,20,Apr-24
2024/4/24,家用电器,西部,3678,20,Apr-24
2024/4/24,服装服饰,北方,6075,30,Apr-24
2024/4/24,服装服饰,南方,4374,21,Apr-24
2024/4/24,服装服饰,华东,5456,23,Apr-24
2024/4/24,服装服饰,西部,4193,23,Apr-24
2024/4/24,家居用品,北方,2865,20,Apr-24
2024/4/24,家居用品,南方,3008,20,Apr-24
2024/4/24,家居用品,华东,2619,20,Apr-24
2024/4/24,家居用品,西部,2212,20,Apr-24
2024/4/24,运动户外,北方,2591,20,Apr-24
2024/4/24,运动户外,南方,2014,20,Apr-24
2024/4/24,运动户外,华东,2162,20,Apr-24
2024/4/24,运动户外,西部,1523,20,Apr-24
2024/4/25,电子产品,北方,7725,44,Apr-24
2024/4/25,电子产品,南方,6936,32,Apr-24
2024/4/25,电子产品,华东,7662,37,Apr-24
2024/4/25,电子产品,西部,6978,34,Apr-24
2024/4/25,家用电器,北方,4551,26,Apr-24
2024/4/25,家用电器,南方,2875,20,Apr-24
2024/4/25,家用电器,华东,4135,20,Apr-24
2024/4/25,家用电器,西部,3668,21,Apr-24
2024/4/25,服装服饰,北方,6136,30,Apr-24
2024/4/25,服装服饰,南方,5240,22,Apr-24
2024/4/25,服装服饰,华东,5537,25,Apr-24
2024/4/25,服装服饰,西部,5481,24,Apr-24
2024/4/25,家居用品,北方,2610,20,Apr-24
2024/4/25,家居用品,南方,2406,20,Apr-24
2024/4/25,家居用品,华东,2720,20,Apr-24
2024/4/25,家居用品,西部,2529,20,Apr-24
2024/4/25,运动户外,北方,2193,20,Apr-24
2024/4/25,运动户外,南方,2187,20,Apr-24
2024/4/25,运动户外,华东,1766,20,Apr-24
2024/4/25,运动户外,西部,1826,20,Apr-24
2024/4/26,电子产品,北方,8013,44,Apr-24
2024/4/26,电子产品,南方,5415,28,Apr-24
2024/4/26,电子产品,华东,8337,43,Apr-24
2024/4/26,电子产品,西部,7057,37,Apr-24
2024/4/26,家用电器,北方,4220,20,Apr-24
2024/4/26,家用电器,南方,3787,20,Apr-24
2024/4/26,家用电器,华东,3432,20,Apr-24
2024/4/26,家用电器,西部,3161,20,Apr-24
2024/4/26,服装服饰,北方,5988,30,Apr-24
2024/4/26,服装服饰,南方,5453,32,Apr-24
2024/4/26,服装服饰,华东,4461,22,Apr-24
2024/4/26,服装服饰,西部,5588,29,Apr-24
2024/4/26,家居用品,北方,3123,20,Apr-24
2024/4/26,家居用品,南方,2315,20,Apr-24
2024/4/26,家居用品,华东,2889,20,Apr-24
2024/4/26,家居用品,西部,2338,20,Apr-24
2024/4/26,运动户外,北方,2116,20,Apr-24
2024/4/26,运动户外,南方,1956,20,Apr-24
2024/4/26,运动户外,华东,1944,20,Apr-24
2024/4/26,运动户外,西部,1850,20,Apr-24
2024/4/27,电子产品,北方,10714,57,Apr-24
2024/4/27,电子产品,南方,9800,44,Apr-24
2024/4/27,电子产品,华东,9564,45,Apr-24
2024/4/27,电子产品,西部,8684,50,Apr-24
2024/4/27,家用电器,北方,5243,24,Apr-24
2024/4/27,家用电器,南方,4707,26,Apr-24
2024/4/27,家用电器,华东,5066,23,Apr-24
2024/4/27,家用电器,西部,5205,30,Apr-24
2024/4/27,服装服饰,北方,7290,39,Apr-24
2024/4/27,服装服饰,南方,5906,30,Apr-24
2024/4/27,服装服饰,华东,7495,41,Apr-24
2024/4/27,服装服饰,西部,6373,37,Apr-24
2024/4/27,家居用品,北方,3890,20,Apr-24
2024/4/27,家居用品,南方,3443,20,Apr-24
2024/4/27,家居用品,华东,3241,20,Apr-24
2024/4/27,家居用品,西部,3151,20,Apr-24
2024/4/27,运动户外,北方,3096,20,Apr-24
2024/4/27,运动户外,南方,2765,20,Apr-24
2024/4/27,运动户外,华东,3026,20,Apr-24
2024/4/27,运动户外,西部,2769,20,Apr-24
2024/4/28,电子产品,北方,10528,51,Apr-24
2024/4/28,电子产品,南方,9101,48,Apr-24
2024/4/28,电子产品,华东,11434,55,Apr-24
2024/4/28,电子产品,西部,8449,37,Apr-24
2024/4/28,家用电器,北方,5776,31,Apr-24
2024/4/28,家用电器,南方,4091,22,Apr-24
2024/4/28,家用电器,华东,4694,27,Apr-24
2024/4/28,家用电器,西部,4690,20,Apr-24
2024/4/28,服装服饰,北方,8807,50,Apr-24
2024/4/28,服装服饰,南方,5872,25,Apr-24
2024/4/28,服装服饰,华东,6344,35,Apr-24
2024/4/28,服装服饰,西部,6702,33,Apr-24
2024/4/28,家居用品,北方,4002,20,Apr-24
2024/4/28,家居用品,南方,3568,20,Apr-24
2024/4/28,家居用品,华东,2953,20,Apr-24
2024/4/28,家居用品,西部,3346,20,Apr-24
2024/4/28,运动户外,北方,3232,20,Apr-24
2024/4/28,运动户外,南方,2250,20,Apr-24
2024/4/28,运动户外,华东,2224,20,Apr-24
2024/4/28,运动户外,西部,2514,20,Apr-24
2024/4/29,电子产品,北方,9012,48,Apr-24
2024/4/29,电子产品,南方,5907,24,Apr-24
2024/4/29,电子产品,华东,6329,36,Apr-24
2024/4/29,电子产品,西部,8192,41,Apr-24
2024/4/29,家用电器,北方,3979,20,Apr-24
2024/4/29,家用电器,南方,3718,20,Apr-24
2024/4/29,家用电器,华东,3699,21,Apr-24
2024/4/29,家用电器,西部,3233,20,Apr-24
2024/4/29,服装服饰,北方,5110,23,Apr-24
2024/4/29,服装服饰,南方,5470,30,Apr-24
2024/4/29,服装服饰,华东,5150,22,Apr-24
2024/4/29,服装服饰,西部,5211,28,Apr-24
2024/4/29,家居用品,北方,2961,20,Apr-24
2024/4/29,家居用品,南方,2759,20,Apr-24
2024/4/29,家居用品,华东,2843,20,Apr-24
2024/4/29,家居用品,西部,2733,20,Apr-24
2024/4/29,运动户外,北方,2349,20,Apr-24
2024/4/29,运动户外,南方,1863,20,Apr-24
2024/4/29,运动户外,华东,2330,20,Apr-24
2024/4/29,运动户外,西部,1956,20,Apr-24
2024/4/30,电子产品,北方,7731,45,Apr-24
2024/4/30,电子产品,南方,7295,42,Apr-24
2024/4/30,电子产品,华东,6093,35,Apr-24
2024/4/30,电子产品,西部,6536,36,Apr-24
2024/4/30,家用电器,北方,4302,20,Apr-24
2024/4/30,家用电器,南方,3376,20,Apr-24
2024/4/30,家用电器,华东,4308,24,Apr-24
2024/4/30,家用电器,西部,4151,20,Apr-24
2024/4/30,服装服饰,北方,6495,29,Apr-24
2024/4/30,服装服饰,南方,5626,26,Apr-24
2024/4/30,服装服饰,华东,5064,30,Apr-24
2024/4/30,服装服饰,西部,5459,30,Apr-24
2024/4/30,家居用品,北方,3594,20,Apr-24
2024/4/30,家居用品,南方,3095,20,Apr-24
2024/4/30,家居用品,华东,1923,20,Apr-24
2024/4/30,家居用品,西部,2675,20,Apr-24
2024/4/30,运动户外,北方,1916,20,Apr-24
2024/4/30,运动户外,南方,1827,20,Apr-24
2024/4/30,运动户外,华东,2088,20,Apr-24
2024/4/30,运动户外,西部,1857,20,Apr-24
2024/5/1,电子产品,北方,7513,43,May-24
2024/5/1,电子产品,南方,6859,39,May-24
2024/5/1,电子产品,华东,5446,30,May-24
2024/5/1,电子产品,西部,5917,23,May-24
2024/5/1,家用电器,北方,4710,21,May-24
2024/5/1,家用电器,南方,3657,20,May-24
2024/5/1,家用电器,华东,3677,20,May-24
2024/5/1,家用电器,西部,3727,20,May-24
2024/5/1,服装服饰,北方,4881,25,May-24
2024/5/1,服装服饰,南方,5666,29,May-24
2024/5/1,服装服饰,华东,5409,21,May-24
2024/5/1,服装服饰,西部,5214,28,May-24
2024/5/1,家居用品,北方,2642,20,May-24
2024/5/1,家居用品,南方,2201,20,May-24
2024/5/1,家居用品,华东,2327,20,May-24
2024/5/1,家居用品,西部,2642,20,May-24
2024/5/1,运动户外,北方,2153,20,May-24
2024/5/1,运动户外,南方,1919,20,May-24
2024/5/1,运动户外,华东,1586,20,May-24
2024/5/1,运动户外,西部,1808,20,May-24
2024/5/2,电子产品,北方,7420,38,May-24
2024/5/2,电子产品,南方,6126,31,May-24
2024/5/2,电子产品,华东,6772,27,May-24
2024/5/2,电子产品,西部,5874,24,May-24
2024/5/2,家用电器,北方,4580,20,May-24
2024/5/2,家用电器,南方,3937,21,May-24
2024/5/2,家用电器,华东,3548,20,May-24
2024/5/2,家用电器,西部,3222,20,May-24
2024/5/2,服装服饰,北方,5280,24,May-24
2024/5/2,服装服饰,南方,4894,26,May-24
2024/5/2,服装服饰,华东,4820,27,May-24
2024/5/2,服装服饰,西部,4320,20,May-24
2024/5/2,家居用品,北方,3526,20,May-24
2024/5/2,家居用品,南方,2013,20,May-24
2024/5/2,家居用品,华东,2362,20,May-24
2024/5/2,家居用品,西部,2317,20,May-24
2024/5/2,运动户外,北方,2112,20,May-24
2024/5/2,运动户外,南方,1772,20,May-24
2024/5/2,运动户外,华东,1613,20,May-24
2024/5/2,运动户外,西部,1795,20,May-24
2024/5/3,电子产品,北方,8286,34,May-24
2024/5/3,电子产品,南方,6972,40,May-24
2024/5/3,电子产品,华东,6880,33,May-24
2024/5/3,电子产品,西部,6775,31,May-24
2024/5/3,家用电器,北方,3670,20,May-24
2024/5/3,家用电器,南方,3009,20,May-24
2024/5/3,家用电器,华东,3352,20,May-24
2024/5/3,家用电器,西部,3275,20,May-24
2024/5/3,服装服饰,北方,5277,25,May-24
2024/5/3,服装服饰,南方,5656,32,May-24
2024/5/3,服装服饰,华东,5070,21,May-24
2024/5/3,服装服饰,西部,4905,27,May-24
2024/5/3,家居用品,北方,2861,20,May-24
2024/5/3,家居用品,南方,1968,20,May-24
2024/5/3,家居用品,华东,2202,20,May-24
2024/5/3,家居用品,西部,2146,20,May-24
2024/5/3,运动户外,北方,1931,20,May-24
2024/5/3,运动户外,南方,1525,20,May-24
2024/5/3,运动户外,华东,2015,20,May-24
2024/5/3,运动户外,西部,1694,20,May-24
2024/5/4,电子产品,北方,10056,40,May-24
2024/5/4,电子产品,南方,8345,43,May-24
2024/5/4,电子产品,华东,7809,34,May-24
2024/5/4,电子产品,西部,8364,40,May-24
2024/5/4,家用电器,北方,5261,31,May-24
2024/5/4,家用电器,南方,5283,27,May-24
2024/5/4,家用电器,华东,4388,22,May-24
2024/5/4,家用电器,西部,4346,20,May-24
2024/5/4,服装服饰,北方,8698,40,May-24
2024/5/4,服装服饰,南方,6266,36,May-24
2024/5/4,服装服饰,华东,5088,25,May-24
2024/5/4,服装服饰,西部,6432,33,May-24
2024/5/4,家居用品,北方,3378,20,May-24
2024/5/4,家居用品,南方,3268,20,May-24
2024/5/4,家居用品,华东,2798,20,May-24
2024/5/4,家居用品,西部,2917,20,May-24
2024/5/4,运动户外,北方,2796,20,May-24
2024/5/4,运动户外,南方,2144,20,May-24
2024/5/4,运动户外,华东,2562,20,May-24
2024/5/4,运动户外,西部,2090,20,May-24
2024/5/5,电子产品,北方,10619,42,May-24
2024/5/5,电子产品,南方,8089,37,May-24
2024/5/5,电子产品,华东,9904,46,May-24
2024/5/5,电子产品,西部,8487,36,May-24
2024/5/5,家用电器,北方,5008,20,May-24
2024/5/5,家用电器,南方,4061,20,May-24
2024/5/5,家用电器,华东,4129,20,May-24
2024/5/5,家用电器,西部,3972,20,May-24
2024/5/5,服装服饰,北方,7188,30,May-24
2024/5/5,服装服饰,南方,4747,20,May-24
2024/5/5,服装服饰,华东,5553,26,May-24
2024/5/5,服装服饰,西部,6164,26,May-24
2024/5/5,家居用品,北方,3468,20,May-24
2024/5/5,家居用品,南方,2741,20,May-24
2024/5/5,家居用品,华东,3178,20,May-24
2024/5/5,家居用品,西部,3621,20,May-24
2024/5/5,运动户外,北方,2714,20,May-24
2024/5/5,运动户外,南方,2273,20,May-24
2024/5/5,运动户外,华东,2722,20,May-24
2024/5/5,运动户外,西部,2196,20,May-24
2024/5/6,电子产品,北方,8416,49,May-24
2024/5/6,电子产品,南方,5870,25,May-24
2024/5/6,电子产品,华东,7110,33,May-24
2024/5/6,电子产品,西部,6753,28,May-24
2024/5/6,家用电器,北方,3877,20,May-24
2024/5/6,家用电器,南方,4164,24,May-24
2024/5/6,家用电器,华东,3020,20,May-24
2024/5/6,家用电器,西部,2974,20,May-24
2024/5/6,服装服饰,北方,6398,34,May-24
2024/5/6,服装服饰,南方,5202,23,May-24
2024/5/6,服装服饰,华东,4053,20,May-24
2024/5/6,服装服饰,西部,4971,29,May-24
2024/5/6,家居用品,北方,2773,20,May-24
2024/5/6,家居用品,南方,2553,20,May-24
2024/5/6,家居用品,华东,2470,20,May-24
2024/5/6,家居用品,西部,2424,20,May-24
2024/5/6,运动户外,北方,2206,20,May-24
2024/5/6,运动户外,南方,1605,20,May-24
2024/5/6,运动户外,华东,1930,20,May-24
2024/5/6,运动户外,西部,1640,20,May-24
2024/5/7,电子产品,北方,6340,28,May-24
2024/5/7,电子产品,南方,6350,30,May-24
2024/5/7,电子产品,华东,6881,36,May-24
2024/5/7,电子产品,西部,5970,34,May-24
2024/5/7,家用电器,北方,4956,22,May-24
2024/5/7,家用电器,南方,3749,20,May-24
2024/5/7,家用电器,华东,3125,20,May-24
2024/5/7,家用电器,西部,3499,20,May-24
2024/5/7,服装服饰,北方,5690,27,May-24
2024/5/7,服装服饰,南方,5103,27,May-24
2024/5/7,服装服饰,华东,4977,28,May-24
2024/5/7,服装服饰,西部,4850,20,May-24
2024/5/7,家居用品,北方,2944,20,May-24
2024/5/7,家居用品,南方,2398,20,May-24
2024/5/7,家居用品,华东,2522,20,May-24
2024/5/7,家居用品,西部,2197,20,May-24
2024/5/7,运动户外,北方,2602,20,May-24
2024/5/7,运动户外,南方,1584,20,May-24
2024/5/7,运动户外,华东,1801,20,May-24
2024/5/7,运动户外,西部,1458,20,May-24
2024/5/8,电子产品,北方,8017,40,May-24
2024/5/8,电子产品,南方,7109,38,May-24
2024/5/8,电子产品,华东,5627,24,May-24
2024/5/8,电子产品,西部,5635,31,May-24
2024/5/8,家用电器,北方,4008,21,May-24
2024/5/8,家用电器,南方,3188,20,May-24
2024/5/8,家用电器,华东,3696,21,May-24
2024/5/8,家用电器,西部,3326,20,May-24
2024/5/8,服装服饰,北方,5401,24,May-24
2024/5/8,服装服饰,南方,5322,28,May-24
2024/5/8,服装服饰,华东,4052,21,May-24
2024/5/8,服装服饰,西部,4667,25,May-24
2024/5/8,家居用品,北方,2988,20,May-24
2024/5/8,家居用品,南方,2358,20,May-24
2024/5/8,家居用品,华东,2259,20,May-24
2024/5/8,家居用品,西部,2664,20,May-24
2024/5/8,运动户外,北方,2455,20,May-24
2024/5/8,运动户外,南方,1906,20,May-24
2024/5/8,运动户外,华东,2083,20,May-24
2024/5/8,运动户外,西部,1629,20,May-24
2024/5/9,电子产品,北方,8340,44,May-24
2024/5/9,电子产品,南方,5464,32,May-24
2024/5/9,电子产品,华东,7273,41,May-24
2024/5/9,电子产品,西部,5811,27,May-24
2024/5/9,家用电器,北方,4001,20,May-24
2024/5/9,家用电器,南方,3799,20,May-24
2024/5/9,家用电器,华东,3308,20,May-24
2024/5/9,家用电器,西部,3632,20,May-24
2024/5/9,服装服饰,北方,5913,24,May-24
2024/5/9,服装服饰,南方,5002,24,May-24
2024/5/9,服装服饰,华东,4506,23,May-24
2024/5/9,服装服饰,西部,4673,27,May-24
2024/5/9,家居用品,北方,2898,20,May-24
2024/5/9,家居用品,南方,2653,20,May-24
2024/5/9,家居用品,华东,2530,20,May-24
2024/5/9,家居用品,西部,2282,20,May-24
2024/5/9,运动户外,北方,2170,20,May-24
2024/5/9,运动户外,南方,1854,20,May-24
2024/5/9,运动户外,华东,1827,20,May-24
2024/5/9,运动户外,西部,1731,20,May-24
2024/5/10,电子产品,北方,7941,35,May-24
2024/5/10,电子产品,南方,5515,27,May-24
2024/5/10,电子产品,华东,7333,30,May-24
2024/5/10,电子产品,西部,7115,37,May-24
2024/5/10,家用电器,北方,3403,20,May-24
2024/5/10,家用电器,南方,3799,22,May-24
2024/5/10,家用电器,华东,3459,20,May-24
